p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cell_type	gene
2.21484085843862e-16	0.126327116689698	0.436	0.31	4.12802039195789e-12	Vascular endothelial cells	Rab10
8.37266374240614e-19	0.125156188498085	0.342	0.216	1.56049706830966e-14	Vascular endothelial cells	Cpne3
8.13323933312371e-08	0.124966495860229	0.454	0.359	0.0015158731469076	Vascular endothelial cells	Zmiz1
9.56382765407219e-22	0.124639707590456	0.352	0.215	1.78250619816598e-17	Vascular endothelial cells	Cflar
7.52963153706017e-14	0.124449826623114	0.705	0.545	1.40337272587728e-09	Vascular endothelial cells	Tmsb10
6.32357947257302e-24	0.124194196112832	0.256	0.14	1.17858874209816e-19	Vascular endothelial cells	Inf2
1.91017555642217e-05	0.123520967547528	0.509	0.444	0.356018520205965	Vascular endothelial cells	Dnajc8
4.52163309089074e-16	0.123293382879795	0.452	0.332	8.42741975480217e-12	Vascular endothelial cells	Irf2bp2
4.74169276906552e-17	0.122659979203885	0.312	0.2	8.83756698298431e-13	Vascular endothelial cells	Tnrc18
9.06377010745423e-16	0.122370564065075	0.38	0.253	1.68930547262732e-11	Vascular endothelial cells	Csnk1e
1.74851375920484e-15	0.121071106491472	0.261	0.169	3.25887994440597e-11	Vascular endothelial cells	Kpnb1
4.92285824625966e-12	0.120457735391248	0.362	0.293	9.17522319937876e-08	Vascular endothelial cells	Glrx3
3.0399769199245e-10	0.120281289674173	0.394	0.293	5.66590898335528e-06	Vascular endothelial cells	Ctbp1
1.47468879334335e-12	0.120144256837276	0.374	0.279	2.74852497303333e-08	Vascular endothelial cells	Rbm42
7.46543132472496e-05	0.119981586617745	0.91	0.875	1	Vascular endothelial cells	Ppia
6.69893118664426e-14	0.1199470140254	0.415	0.318	1.24854679456676e-09	Vascular endothelial cells	Imp3
5.34674778290508e-16	0.119663351935807	0.451	0.324	9.96526851777849e-12	Vascular endothelial cells	Pitpna
2.41246724210787e-13	0.119554938129251	0.397	0.286	4.49635644584065e-09	Vascular endothelial cells	Nckap1
2.47463741490086e-14	0.119412169283559	0.315	0.231	4.61222921389222e-10	Vascular endothelial cells	Acaa2
4.02971892886158e-31	0.119267040298703	0.276	0.132	7.51059013961221e-27	Vascular endothelial cells	Pdzd2
1.01739406035758e-18	0.118881242926244	0.273	0.168	1.89621904969445e-14	Vascular endothelial cells	Commd7
7.07531838664644e-19	0.11845191777768	0.338	0.217	1.31869784090316e-14	Vascular endothelial cells	Msl1
8.57282204423097e-30	0.118038211759506	0.302	0.152	1.59780257260377e-25	Vascular endothelial cells	Arl4d
7.11294145197221e-14	0.117472786632454	0.303	0.211	1.32571002781858e-09	Vascular endothelial cells	Lsm5
2.5460574910386e-16	0.117367627205272	0.28	0.189	4.74534195179775e-12	Vascular endothelial cells	Dda1
1.52626761305325e-22	0.117326917783722	0.419	0.273	2.84465757720865e-18	Vascular endothelial cells	Gclm
1.14573290438459e-18	0.11682714549112	0.275	0.181	2.13541698719201e-14	Vascular endothelial cells	Trafd1
2.4212692976086e-25	0.11608695579093	0.308	0.178	4.5127617168829e-21	Vascular endothelial cells	Nub1
7.47034140146614e-14	0.116074249869938	0.385	0.281	1.39232223040526e-09	Vascular endothelial cells	Denr
1.87315005767257e-10	0.115619184006307	0.444	0.349	3.49117707749013e-06	Vascular endothelial cells	Rab6a
3.61112469615658e-22	0.115353078962131	0.317	0.194	6.73041420869663e-18	Vascular endothelial cells	Gna13
1.54594520154669e-17	0.115318370891232	0.35	0.24	2.88133266664273e-13	Vascular endothelial cells	Usp7
0.0129528756929094	0.115048971161082	0.508	0.456	1	Vascular endothelial cells	Rab18
5.28986106888422e-18	0.113884027284473	0.385	0.258	9.8592430601864e-14	Vascular endothelial cells	Cdv3
0.533832313601115	0.113818962006664	0.593	0.583	1	Vascular endothelial cells	Eif4a2
9.73070786678015e-18	0.113300057577631	0.323	0.216	1.81360933221048e-13	Vascular endothelial cells	Ciao2b
2.15108561462444e-19	0.113043050274381	0.385	0.267	4.00919336853703e-15	Vascular endothelial cells	Cmpk1
3.95096908002857e-15	0.112095738895304	0.273	0.192	7.36381617135725e-11	Vascular endothelial cells	Pmp22
3.37994115807698e-23	0.111206250532359	0.273	0.158	6.29953433042387e-19	Vascular endothelial cells	Mcfd2
3.28284559586939e-06	0.111101696659186	0.283	0.232	0.0611856762158136	Vascular endothelial cells	Twf1
1.86273607534206e-14	0.110137260602425	0.281	0.192	3.47176749722253e-10	Vascular endothelial cells	Mrpl15
1.1671491880112e-19	0.110104480915566	0.302	0.182	2.17533265661527e-15	Vascular endothelial cells	2610507B11Rik
3.70127788310957e-12	0.109761404409168	0.474	0.356	6.89844171853962e-08	Vascular endothelial cells	Ppp1cb
0.296744237167747	0.108425779350843	0.652	0.62	1	Vascular endothelial cells	Tmbim6
4.87001801954549e-11	0.108091285459765	0.276	0.212	9.07673958482888e-07	Vascular endothelial cells	Bloc1s1
4.29536103400821e-10	0.10803992535474	0.469	0.362	8.00569389518449e-06	Vascular endothelial cells	Raly
9.35655860952823e-08	0.107852022110973	0.407	0.315	0.00174387539364387	Vascular endothelial cells	Rab11b
9.39535196998636e-06	0.107834629469803	0.397	0.354	0.175110570016606	Vascular endothelial cells	Eif3m
8.53854293993918e-15	0.107821046942289	0.318	0.218	1.59141363314587e-10	Vascular endothelial cells	Vapb
1.46695762734193e-18	0.107301301240206	0.34	0.217	2.73411562583989e-14	Vascular endothelial cells	Spen
4.68200528024222e-17	0.107152492860638	0.298	0.207	8.72632144131545e-13	Vascular endothelial cells	Api5
4.75074957802122e-16	0.107057605702302	0.263	0.179	8.85444706351595e-12	Vascular endothelial cells	Clns1a
7.85314741601393e-24	0.10652248892055	0.375	0.243	1.46366961539668e-19	Vascular endothelial cells	Lsm8
2.30085558045327e-15	0.106521985493847	0.313	0.225	4.28833463084881e-11	Vascular endothelial cells	Ilkap
3.16690683600876e-08	0.106029438123392	0.379	0.302	0.000590248096095313	Vascular endothelial cells	Bzw1
9.08373282989439e-24	0.105826313412163	0.273	0.149	1.69302612483572e-19	Vascular endothelial cells	Msl2
6.68600002048522e-09	0.105799126647582	0.273	0.222	0.000124613668381804	Vascular endothelial cells	Smndc1
8.92483742174116e-24	0.105716019085969	0.372	0.262	1.66341119866412e-19	Vascular endothelial cells	Tmem176b
7.35739906082781e-14	0.105502428237568	0.414	0.316	1.37127203695709e-09	Vascular endothelial cells	Mob4
8.62066157688422e-27	0.105499619955471	0.256	0.134	1.60671890469968e-22	Vascular endothelial cells	Aup1
9.27551798832083e-34	0.104748197279456	0.271	0.117	1.72877104266324e-29	Vascular endothelial cells	Map4k3
7.90386584689212e-17	0.104626634595377	0.322	0.217	1.47312251654375e-12	Vascular endothelial cells	Copb1
1.494526181921e-27	0.104430988076683	0.28	0.157	2.78549789786437e-23	Vascular endothelial cells	Actr1a
0.56700665386013	0.104097831446091	0.655	0.633	1	Vascular endothelial cells	Rpl22l1
1.50703607486427e-21	0.104012062237982	0.367	0.24	2.80881383633202e-17	Vascular endothelial cells	Mapk1
5.11980226718259e-21	0.103786279690947	0.348	0.221	9.54228746557491e-17	Vascular endothelial cells	Ubn1
1.582392125249e-09	0.103553833749295	0.417	0.334	2.94926244303909e-05	Vascular endothelial cells	Supt4a
3.24936893307484e-18	0.103288032320635	0.404	0.29	6.05617381746488e-14	Vascular endothelial cells	Cript
2.27482934062178e-13	0.102986353558657	0.288	0.21	4.23982692505087e-09	Vascular endothelial cells	Papss1
1.74358201537736e-10	0.102257966928103	0.407	0.326	3.24968816026033e-06	Vascular endothelial cells	Pttg1
0.0207184173256593	0.10142041202382	0.474	0.46	1	Vascular endothelial cells	Ndufa8
2.36136252782232e-24	0.101372078213153	0.25	0.133	4.40110747935524e-20	Vascular endothelial cells	Zmpste24
1.09330897561709e-14	0.10086294348616	0.379	0.271	2.03770926875514e-10	Vascular endothelial cells	Caprin1
4.14928174932061e-22	0.100721437780753	0.333	0.21	7.73343132438375e-18	Vascular endothelial cells	Chd8
3.2936291259978e-14	0.100663330022582	0.39	0.266	6.13866596503471e-10	Vascular endothelial cells	Ppp1r12a
2.19720834046506e-22	0.100344401465444	0.288	0.186	4.09515690495878e-18	Vascular endothelial cells	Wsb2
0.0366174423194581	0.100037697884731	0.563	0.511	1	Vascular endothelial cells	Srsf7
0	6.06567472307862	0.971	0.056	0	Pericytes	Rgs5
6.49874843306561e-292	5.00142007873696	0.938	0.06	1.21123673295477e-287	Pericytes	Mgp
1.58131305841542e-131	4.99716461765036	0.4	0.015	2.94725127827466e-127	Pericytes	Acta2
0	4.97787474882281	0.954	0.08	0	Pericytes	Myl9
1.72099755463779e-125	4.8065261828918	0.417	0.014	3.20759524233391e-121	Pericytes	Tagln
1.48219693752374e-323	4.30988007888467	0.904	0.029	2.76251865215675e-319	Pericytes	Ndufa4l2
0	4.30983627077698	0.963	0.22	0	Pericytes	Cald1
1.88294487841783e-280	4.18860207372187	0.95	0.11	3.50943266439514e-276	Pericytes	Igfbp7
1.10603783230223e-217	4.00199725548121	0.867	0.306	2.0614333118449e-213	Pericytes	Vtn
1.41347116438275e-235	3.93028403380794	0.721	0.026	2.63442755617656e-231	Pericytes	Tpm2
1.21653494203459e-246	3.84896792868095	0.842	0.206	2.26737782496407e-242	Pericytes	Crip1
7.63255592438704e-311	3.828144525117	0.858	0.018	1.42255577318726e-306	Pericytes	Higd1b
6.03548440374093e-270	3.7410069042816	0.879	0.141	1.12489358316924e-265	Pericytes	Atp1a2
7.34500986022018e-198	3.70382001551338	0.646	0.019	1.36896293774784e-193	Pericytes	Abcc9
4.69788612321287e-217	3.63568778578145	0.879	0.097	8.75592015644415e-213	Pericytes	Sparcl1
1.99914405574327e-193	3.62227859015735	0.592	0.016	3.7260046910943e-189	Pericytes	Kcnj8
1.99848030731694e-163	3.41585288758251	0.512	0.01	3.72476759677731e-159	Pericytes	Myh11
2.61735214121564e-229	3.19387460887336	0.771	0.07	4.87822092079772e-225	Pericytes	Gm13889
1.08332884236769e-241	3.18206359932755	0.825	0.132	2.0191082964049e-237	Pericytes	Pdgfrb
1.75455733573791e-238	3.07568056563558	0.733	0.2	3.27014396234832e-234	Pericytes	Tpm1
1.12639243519506e-259	3.03246891199251	0.75	0.013	2.09937022071655e-255	Pericytes	Aspn
2.15564884715814e-239	3.00563561465037	0.717	0.016	4.01769832133333e-235	Pericytes	Notch3
4.84266293712106e-188	2.97580818527572	0.787	0.064	9.02575518220623e-184	Pericytes	Ebf1
9.93459022873418e-200	2.94860149730484	0.783	0.045	1.85160892683148e-195	Pericytes	Itga1
9.7078845145503e-195	2.88688592001654	0.625	0.015	1.80935551582189e-190	Pericytes	Rgs4
4.20515436942961e-200	2.86925514792439	0.817	0.147	7.83756671374291e-196	Pericytes	Cyb5r3
8.00430275496697e-206	2.86576391071803	0.721	0.069	1.49184194747074e-201	Pericytes	Myo1b
7.80308775030573e-212	2.86289176991984	0.875	0.258	1.45433949490198e-207	Pericytes	Gng11
5.69036569649606e-214	2.82900699641672	0.654	0.085	1.06057035851294e-209	Pericytes	Wtip
2.30693926422982e-189	2.82170966221721	0.596	0.012	4.29967340067155e-185	Pericytes	Ifitm1
1.61460336096919e-194	2.79099836421391	0.683	0.062	3.00929774417438e-190	Pericytes	P2ry14
4.65621683389211e-219	2.77693814421779	0.725	0.028	8.67825693500812e-215	Pericytes	Ppp1r14a
4.8876899393157e-175	2.75981692087794	0.671	0.062	9.1096765088966e-171	Pericytes	Filip1l
2.13288090261598e-140	2.65546786706302	0.738	0.119	3.97526342629567e-136	Pericytes	Mylk
2.30799380406813e-194	2.61964487400915	0.625	0.015	4.30163885202218e-190	Pericytes	Casq2
1.50425962364905e-188	2.61629170339206	0.796	0.178	2.80363908655709e-184	Pericytes	Itgb1
2.82142628552011e-199	2.60074060517957	0.771	0.08	5.25857431095237e-195	Pericytes	Rbpms
2.60281217576648e-158	2.5636466427193	0.783	0.148	4.85112133319357e-154	Pericytes	Utrn
8.17301962495519e-122	2.55514623738625	0.396	0.013	1.52328739769915e-117	Pericytes	Sncg
8.99577970565281e-199	2.5511484260153	0.633	0.015	1.67663342153957e-194	Pericytes	Gja4
6.12576988081399e-153	2.46677536609982	0.708	0.104	1.14172099038611e-148	Pericytes	Tns1
1.38229809499313e-215	2.44883862202405	0.646	0.012	2.57632718944819e-211	Pericytes	Des
8.25113089363178e-205	2.43839317245659	0.637	0.013	1.53784577595509e-200	Pericytes	Cspg4
9.85675759462846e-163	2.43298867501856	0.717	0.142	1.83710248048685e-158	Pericytes	Sept11
2.23327157599342e-205	2.43256500905126	0.646	0.016	4.16237156333653e-201	Pericytes	Bgn
3.69115026570758e-145	2.42208436249858	0.458	0.01	6.8795658652258e-141	Pericytes	Mustn1
1.78663897296162e-138	2.39397275934951	0.796	0.112	3.32993771780587e-134	Pericytes	Ifitm2
1.5956608590209e-175	2.37285806490037	0.683	0.085	2.97399270904315e-171	Pericytes	Limd1
3.7552093596863e-181	2.36041051732711	0.979	0.687	6.99895920458332e-177	Pericytes	Tmsb4x
1.33127219144824e-225	2.34639188220755	0.908	0.574	2.48122511042123e-221	Pericytes	Sept7
2.6196357042858e-174	2.34025933897046	0.9	0.429	4.88247702564787e-170	Pericytes	Mfge8
2.51363341780146e-134	2.33160527611132	0.704	0.083	4.68490996409837e-130	Pericytes	Col4a1
1.03070954181721e-136	2.29204459112538	0.721	0.149	1.92103644403893e-132	Pericytes	Rarres2
9.84207719043975e-155	2.28140261091781	0.637	0.045	1.83436634675416e-150	Pericytes	Gjc1
3.94772062768575e-113	2.2630208073314	0.833	0.18	7.35776170588071e-109	Pericytes	Ifitm3
2.69932129918766e-141	2.25538970489948	0.483	0.015	5.03099503742597e-137	Pericytes	Art3
3.57416504702409e-108	2.22258119239421	0.592	0.092	6.6615288146435e-104	Pericytes	Cavin1
2.09491382767862e-173	2.2212312689039	0.542	0.01	3.90450039202742e-169	Pericytes	Gm13861
2.33896216675956e-158	2.21790583823657	0.75	0.058	4.35935768640648e-154	Pericytes	Tm4sf1
1.98647695572005e-147	2.1842216946757	0.662	0.049	3.70239575007103e-143	Pericytes	Lhfp
4.11986861489924e-123	2.17970738874873	0.596	0.053	7.67861112444921e-119	Pericytes	Arhgdib
5.78429181841245e-152	2.16596175391485	0.542	0.031	1.07807630911571e-147	Pericytes	Mcam
6.26908993780017e-131	2.16458271913699	0.733	0.131	1.1684329826072e-126	Pericytes	Dlc1
8.10238710353326e-155	2.13434358023402	0.883	0.727	1.51012290835653e-150	Pericytes	Myl6
9.96000542304901e-127	2.12849271423937	0.542	0.115	1.85634581074787e-122	Pericytes	Flna
2.84269521762096e-141	2.12605245845967	0.8	0.409	5.29821534660195e-137	Pericytes	Sept4
4.29414542883048e-142	2.12451531355899	0.546	0.028	8.00342825025425e-138	Pericytes	Ackr3
9.38540404898171e-115	2.1204000521311	0.579	0.086	1.74925160664921e-110	Pericytes	Rasl11a
6.97769233233028e-127	2.1191958548857	0.692	0.163	1.30050229689972e-122	Pericytes	S100a11
9.15923534920876e-144	2.10777887783764	0.488	0.023	1.70709828438553e-139	Pericytes	Colec12
1.84345471115182e-123	2.087274271178	0.654	0.059	3.43583089064476e-119	Pericytes	Tagln2
4.09174017120787e-112	2.08448645310939	0.846	0.254	7.62618533109723e-108	Pericytes	Epas1
2.16074984980849e-111	2.08273251065823	0.696	0.245	4.02720557007307e-107	Pericytes	Pitpnc1
1.21743897839174e-142	2.0756171031994	0.625	0.111	2.26906276792653e-138	Pericytes	Vcl
4.53961789514051e-90	2.01231897955764	0.571	0.105	8.46093983296287e-86	Pericytes	Myh9
2.20287513664436e-161	2.0101983950105	0.558	0.018	4.10571867967776e-157	Pericytes	Pde5a
1.27282687839383e-99	2.00987355392136	0.779	0.241	2.37229473595043e-95	Pericytes	Mef2c
5.61802937688667e-139	2.00950357382658	0.575	0.033	1.04708831526414e-134	Pericytes	Eva1b
1.43616873391874e-71	1.99710868062413	0.542	0.181	2.67673128627774e-67	Pericytes	Ppp1r15a
1.1698765168332e-95	1.98967911515214	0.621	0.187	2.18041585207372e-91	Pericytes	Lgals1
2.82898417105734e-98	1.98725518458287	0.667	0.152	5.27266069801666e-94	Pericytes	Nr2f2
2.49628411366541e-100	1.97887536020524	0.733	0.243	4.65257433104959e-96	Pericytes	Nbl1
1.0356281674182e-119	1.96646100501972	0.558	0.06	1.93020377843403e-115	Pericytes	Hspa2
3.80864218525224e-78	1.95632739881269	0.567	0.082	7.09854730487312e-74	Pericytes	Hspb1
6.36767680127744e-123	1.95443727286042	0.579	0.092	1.18680760222209e-118	Pericytes	Cog7
5.06057356085205e-122	1.95193177930339	0.621	0.051	9.43189700271604e-118	Pericytes	Arhgap29
2.96187367545258e-92	1.9486123426122	0.658	0.181	5.52034015630852e-88	Pericytes	Fry
5.61753608402706e-132	1.90991652448307	0.725	0.259	1.04699637534096e-127	Pericytes	Fermt2
4.74986107408855e-135	1.90859360116525	0.471	0.017	8.85279106988624e-131	Pericytes	Nid1
5.29476517262661e-128	1.90639151915989	0.512	0.03	9.86838332874147e-124	Pericytes	Perp
7.08397491382622e-104	1.88962988111612	0.588	0.073	1.32031124443893e-99	Pericytes	Col4a2
6.72383572469958e-148	1.87787943158474	0.467	0.01	1.25318850236951e-143	Pericytes	Il34
9.66881069480012e-69	1.87136559577275	0.433	0.074	1.80207293729685e-64	Pericytes	Uchl1
7.76051221798383e-71	1.8691461420459	0.679	0.204	1.44640426718783e-66	Pericytes	Rhob
3.80626351555039e-120	1.86677693488309	0.717	0.245	7.09411394028282e-116	Pericytes	Sdc2
5.16396265940038e-97	1.86155371237977	0.483	0.055	9.62459360459042e-93	Pericytes	Plxdc2
5.05872622279847e-124	1.85812595642635	0.604	0.045	9.42845393405179e-120	Pericytes	Rbms1
8.88127244666383e-126	1.85676656123895	0.608	0.091	1.6552915586092e-121	Pericytes	Lmna
6.79632435521033e-72	1.85623989769073	0.571	0.105	1.2666989333241e-67	Pericytes	Cfh
2.38274761887343e-143	1.85462338973025	0.583	0.045	4.44096501205629e-139	Pericytes	4930523C07Rik
1.78115213137425e-83	1.85281648732357	0.625	0.109	3.31971134245533e-79	Pericytes	Plat
1.70388872918876e-100	1.84156789098004	0.588	0.129	3.17570781346202e-96	Pericytes	Rasgrp2
8.61446192325831e-99	1.83644598522666	0.762	0.302	1.60556341325688e-94	Pericytes	Gucy1b1
3.10954727092938e-114	1.83576286715792	0.521	0.056	5.79557420355818e-110	Pericytes	Vstm4
7.12571257860402e-107	1.83175190824709	0.762	0.328	1.32809031040022e-102	Pericytes	Mprip
2.04293131625529e-113	1.80683586119546	0.546	0.037	3.80761538723661e-109	Pericytes	Foxc1
1.21217585626826e-115	1.79942150047377	0.383	0.011	2.25925336091278e-111	Pericytes	Mnd1
7.50444131752306e-82	1.78976969094005	0.692	0.234	1.39867777275995e-77	Pericytes	Myl12a
3.07652719087828e-116	1.78973021437665	0.45	0.024	5.73403137835893e-112	Pericytes	Pcdh18
1.56433244421941e-119	1.77757357624941	0.429	0.015	2.91560280953613e-115	Pericytes	Sod3
9.16750926810217e-134	1.77453927484371	0.492	0.022	1.70864037738888e-129	Pericytes	Phldb2
1.92404861023096e-126	1.7730633161658	0.454	0.015	3.58604179974847e-122	Pericytes	Adap2
2.49110483643411e-121	1.77093893238041	0.512	0.043	4.6429211941459e-117	Pericytes	Zic1
3.59303701310357e-143	1.76829740416157	0.442	0.009	6.69670238502243e-139	Pericytes	Cd248
3.50187779530212e-142	1.76774253448982	0.471	0.014	6.5267998348841e-138	Pericytes	Gper1
2.24600827295792e-113	1.75140813846182	0.504	0.039	4.18611021913898e-109	Pericytes	Map3k20
2.8735946021427e-67	1.75065104183535	0.525	0.122	5.35580561947357e-63	Pericytes	Tpm4
2.73660446629365e-83	1.73963571520465	0.467	0.041	5.10048340427811e-79	Pericytes	Tinagl1
1.88393870522524e-112	1.73368107506544	0.571	0.07	3.5112849587988e-108	Pericytes	Tns2
7.02092899848347e-103	1.73090665766911	0.504	0.039	1.30856074673735e-98	Pericytes	Bcam
9.968276485814e-105	1.70863146497883	0.454	0.048	1.85788737142601e-100	Pericytes	Stard8
1.4130752617777e-95	1.69680496407537	0.412	0.023	2.63368967290128e-91	Pericytes	Tcf15
1.03670863808095e-141	1.69626192646906	0.446	0.009	1.93221755965527e-137	Pericytes	Foxs1
4.02892778587864e-71	1.69233090530898	0.429	0.045	7.50911560732061e-67	Pericytes	Apold1
3.42505303642487e-100	1.68907207463707	0.392	0.013	6.38361384928867e-96	Pericytes	Ogn
4.29048194592001e-104	1.67471455339506	0.492	0.048	7.99660025080572e-100	Pericytes	Cnn2
2.97784276764336e-77	1.67266358290078	0.475	0.063	5.5501033503337e-73	Pericytes	Pde3a
8.11389264982223e-79	1.67067295111991	0.529	0.125	1.51226731207387e-74	Pericytes	Tnfaip1
1.17209303958372e-119	1.66658965096873	0.946	0.821	2.18454700717615e-115	Pericytes	Actb
1.06595852931764e-89	1.66356702135956	0.492	0.096	1.98673350694221e-85	Pericytes	Arhgap42
6.44689515561946e-67	1.65842245224944	0.35	0.037	1.20157231910436e-62	Pericytes	Ccnd2
5.54758815372395e-122	1.65409163936568	0.412	0.013	1.03395948009107e-117	Pericytes	Daam2
7.69710692957733e-98	1.65405868597683	0.533	0.051	1.43458678953462e-93	Pericytes	Tbc1d1
1.62475725555829e-68	1.65006211845291	0.55	0.153	3.02822257290954e-64	Pericytes	Cdkn1c
2.68518679599844e-50	1.65002765248784	0.496	0.165	5.0046511503819e-46	Pericytes	Cebpb
8.16899543286011e-81	1.64433643543297	0.671	0.244	1.52253736877647e-76	Pericytes	Tln1
7.97269690466994e-75	1.63738043878109	0.725	0.33	1.48595124909238e-70	Pericytes	Nme2
2.37674191000242e-98	1.6367981378459	0.483	0.055	4.4297715718625e-94	Pericytes	Lamc1
9.90862484342664e-82	1.63676888266258	0.525	0.134	1.84676949831786e-77	Pericytes	Amotl1
1.02172514271576e-68	1.63140848401326	0.446	0.049	1.90429132099363e-64	Pericytes	Ets1
9.7235780910579e-124	1.63102349872862	0.425	0.013	1.81228048461137e-119	Pericytes	Ecm2
1.06224794884655e-92	1.61575314534121	0.471	0.058	1.9798177270602e-88	Pericytes	Axl
6.219591484067e-78	1.61340604503075	0.646	0.176	1.15920746080041e-73	Pericytes	Dbndd2
5.883172292072e-108	1.60910367029838	0.346	0.006	1.09650565179638e-103	Pericytes	Lmod1
4.66054823057256e-133	1.6032282738542	0.417	0.008	8.68632979214113e-129	Pericytes	Ggt5
6.3643640016136e-110	1.59115150670945	0.421	0.023	1.18619016262074e-105	Pericytes	Ano1
6.53750240012815e-86	1.58640387896096	0.433	0.051	1.21845969733588e-81	Pericytes	Pdgfa
1.76520807838929e-98	1.58212715599694	0.488	0.035	3.28999481650196e-94	Pericytes	Cobll1
3.81786871301158e-111	1.57945893564545	0.367	0.009	7.11574370731098e-107	Pericytes	C1s1
2.0974228426212e-80	1.57471229941869	0.433	0.05	3.9091766940774e-76	Pericytes	Slc19a1
2.57011485737859e-76	1.57213444586512	0.729	0.318	4.79018007118221e-72	Pericytes	Actn4
1.67776428148967e-92	1.56945519369959	0.512	0.078	3.12701706784046e-88	Pericytes	Ctdspl
1.87093668928556e-143	1.55045129376028	0.446	0.008	3.48705180149043e-139	Pericytes	Ednra
1.70287179328322e-72	1.54766655738481	0.542	0.162	3.17381244832127e-68	Pericytes	Arhgef17
8.21573686400386e-70	1.54500189588991	0.488	0.064	1.53124903671304e-65	Pericytes	Akap12
1.38658063885798e-59	1.53998203923229	0.558	0.134	2.5843089947035e-55	Pericytes	Cd200
1.46730489511131e-56	1.53810995683011	0.562	0.186	2.73476286350845e-52	Pericytes	Snrk
4.25605219049763e-68	1.5320541499168	0.542	0.133	7.93243007264948e-64	Pericytes	Lims1
3.97008914799055e-116	1.52257849374726	0.388	0.009	7.39945215402479e-112	Pericytes	Mrvi1
2.1855327358643e-76	1.52189929903433	0.537	0.111	4.07339591310389e-72	Pericytes	Rhoj
2.4657932161938e-66	1.51757095251674	0.529	0.15	4.595745396342e-62	Pericytes	Pid1
1.29839935829196e-67	1.51514624347482	0.621	0.214	2.41995672398455e-63	Pericytes	Rras
3.97471864935955e-69	1.5118191791562	0.604	0.529	7.40808061867633e-65	Pericytes	Dstn
1.59856257422838e-123	1.50826880339688	0.421	0.012	2.97940092584686e-119	Pericytes	Heyl
3.83517859190558e-55	1.50681455433763	0.454	0.095	7.14800585959362e-51	Pericytes	Pde8b
6.35732652001531e-140	1.50314664545109	0.446	0.007	1.18487851680045e-135	Pericytes	Slc38a11
2.82882589510686e-72	1.49103457587288	0.475	0.059	5.27236570330017e-68	Pericytes	Pakap.1
7.53300428425983e-81	1.4817369777783	0.396	0.032	1.40400133850035e-76	Pericytes	Pcdh19
2.47737754680686e-84	1.47941986166678	0.417	0.032	4.61733627173863e-80	Pericytes	Serpine2
1.64667624335776e-62	1.47819761227828	0.404	0.077	3.06907518237019e-58	Pericytes	Actn1
8.19571791233716e-106	1.47754144461082	0.396	0.013	1.5275179045014e-101	Pericytes	Pdlim2
5.56353376936116e-69	1.47224999251866	0.579	0.278	1.03693142393353e-64	Pericytes	Uba2
2.90249636748202e-57	1.45779045089015	0.338	0.049	5.40967272971298e-53	Pericytes	Ifi30
4.16639292844299e-58	1.45650325705641	0.312	0.038	7.76532314003205e-54	Pericytes	G0s2
6.95249880934563e-38	1.4537290304384	0.725	0.367	1.29580672808584e-33	Pericytes	Junb
6.53215506340514e-78	1.44672348184327	0.354	0.031	1.21746306071745e-73	Pericytes	Plxdc1
3.89198133994628e-95	1.4446213817939	0.433	0.027	7.25387482139188e-91	Pericytes	Gnb4
1.25187436026621e-57	1.44269925226359	0.717	0.294	2.33324343266417e-53	Pericytes	Anxa5
4.3684324102172e-66	1.43859957382537	0.783	0.343	8.14188432616282e-62	Pericytes	Serinc3
5.54048267359673e-54	1.41921824048664	0.492	0.124	1.03263516070496e-49	Pericytes	Slc12a2
1.14146412257898e-104	1.41122647152177	0.325	0.007	2.12746083166271e-100	Pericytes	Ace2
8.97312967076781e-32	1.40979424633317	0.404	0.11	1.6724119080377e-27	Pericytes	Hspa1a
2.27567219133697e-61	1.40724873964377	0.483	0.139	4.24139783021385e-57	Pericytes	Lpp
3.12948633771931e-44	1.40705751841526	0.458	0.132	5.83273663624125e-40	Pericytes	Ece1
1.49300270968976e-114	1.40245818882882	0.375	0.008	2.78265845031978e-110	Pericytes	Aoc3
3.77770377355928e-85	1.39444549155969	0.588	0.084	7.04088429315979e-81	Pericytes	Esam
6.97137887823326e-50	1.38989425112244	0.358	0.112	1.29932559532512e-45	Pericytes	Errfi1
1.14124824353786e-88	1.38952532493717	0.425	0.035	2.12705847630586e-84	Pericytes	Marveld1
3.81396174164422e-98	1.38885434549719	0.45	0.029	7.10846189407651e-94	Pericytes	Ptprk
1.74101839332093e-54	1.38252359267512	0.471	0.129	3.24491008147155e-50	Pericytes	Ptk2
1.98722203110865e-53	1.38129097649859	0.512	0.165	3.7037844215803e-49	Pericytes	S1pr3
6.17116040346649e-60	1.37873882531191	0.358	0.088	1.15018087599808e-55	Pericytes	Gsn
3.10935063567664e-67	1.37614861090406	0.408	0.046	5.79520771477412e-63	Pericytes	Nes
1.85244771543943e-54	1.37075639701284	0.346	0.038	3.45259205203601e-50	Pericytes	Hrct1
5.16949439935959e-86	1.36970659400974	0.367	0.021	9.6349036615264e-82	Pericytes	Sema6d
3.97527908467542e-51	1.36765696792719	0.533	0.267	7.40912515801804e-47	Pericytes	Ppp1r12a
1.16292762050553e-65	1.3613550816315	0.771	0.469	2.16746449909821e-61	Pericytes	Pten
9.19282266772141e-56	1.35903606561145	0.55	0.121	1.71335828880992e-51	Pericytes	Ahnak
