source	target	ligand	receptor	prob	pval	interaction_name	interaction_name_2	pathway_name	annotation	evidence
Vascular endothelial cells	Pericytes	Col4a2	ITGA1_ITGB1	0.0274608018515949	0	COL4A2_ITGA1_ITGB1	Col4a2  - (Itga1+Itgb1)	COLLAGEN	ECM-Receptor	KEGG: mmu04512
Pericytes	Vascular endothelial cells	Col4a2	ITGA1_ITGB1	0.021365525752365	0	COL4A2_ITGA1_ITGB1	Col4a2  - (Itga1+Itgb1)	COLLAGEN	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Vascular endothelial cells	Col4a2	ITGA1_ITGB1	0.00734754094209622	0	COL4A2_ITGA1_ITGB1	Col4a2  - (Itga1+Itgb1)	COLLAGEN	ECM-Receptor	KEGG: mmu04512
Müller glia	Pericytes	Col9a1	ITGA1_ITGB1	0.0746782546564968	0	COL9A1_ITGA1_ITGB1	Col9a1  - (Itga1+Itgb1)	COLLAGEN	ECM-Receptor	KEGG: mmu04512
Müller glia	Vascular endothelial cells	Col9a1	ITGA1_ITGB1	0.0207180012237771	0	COL9A1_ITGA1_ITGB1	Col9a1  - (Itga1+Itgb1)	COLLAGEN	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Pericytes	Fn1	ITGA4_ITGB1	0.0320871887906277	0	FN1_ITGA4_ITGB1	Fn1  - (Itga4+Itgb1)	FN1	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Pericytes	Lama4	ITGA1_ITGB1	0.0069623226076815	0	LAMA4_ITGA1_ITGB1	Lama4  - (Itga1+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Vascular endothelial cells	Lama4	ITGA1_ITGB1	0.00183455037528321	0	LAMA4_ITGA1_ITGB1	Lama4  - (Itga1+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Pericytes	Lama5	ITGA1_ITGB1	0.00812613049617587	0	LAMA5_ITGA1_ITGB1	Lama5  - (Itga1+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Vascular endothelial cells	Lama5	ITGA1_ITGB1	0.00214305993666988	0	LAMA5_ITGA1_ITGB1	Lama5  - (Itga1+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Pericytes	Lamb2	ITGA1_ITGB1	0.0303387632597554	0	LAMB2_ITGA1_ITGB1	Lamb2  - (Itga1+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Pericytes	Lamb2	ITGA1_ITGB1	0.0226271498602795	0	LAMB2_ITGA1_ITGB1	Lamb2  - (Itga1+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Vascular endothelial cells	Lamb2	ITGA1_ITGB1	0.00813521438559625	0	LAMB2_ITGA1_ITGB1	Lamb2  - (Itga1+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Vascular endothelial cells	Lamb2	ITGA1_ITGB1	0.00603226706405479	0	LAMB2_ITGA1_ITGB1	Lamb2  - (Itga1+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Bipolar cells	Pericytes	Lamc1	ITGA1_ITGB1	2.75723765957194e-09	0	LAMC1_ITGA1_ITGB1	Lamc1  - (Itga1+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Cones	Pericytes	Lamc1	ITGA1_ITGB1	9.37572518292154e-06	0	LAMC1_ITGA1_ITGB1	Lamc1  - (Itga1+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Microglia	Pericytes	Lamc1	ITGA1_ITGB1	5.39143474512712e-09	0	LAMC1_ITGA1_ITGB1	Lamc1  - (Itga1+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Müller glia	Pericytes	Lamc1	ITGA1_ITGB1	7.44525967661876e-06	0	LAMC1_ITGA1_ITGB1	Lamc1  - (Itga1+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Pericytes	Lamc1	ITGA1_ITGB1	0.0238802599313163	0	LAMC1_ITGA1_ITGB1	Lamc1  - (Itga1+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Retinal ganglion cells	Pericytes	Lamc1	ITGA1_ITGB1	1.09331529695103e-07	0	LAMC1_ITGA1_ITGB1	Lamc1  - (Itga1+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Rods cell	Pericytes	Lamc1	ITGA1_ITGB1	7.58167260203505e-10	0	LAMC1_ITGA1_ITGB1	Lamc1  - (Itga1+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Pericytes	Lamc1	ITGA1_ITGB1	0.00933913740096161	0	LAMC1_ITGA1_ITGB1	Lamc1  - (Itga1+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Bipolar cells	Vascular endothelial cells	Lamc1	ITGA1_ITGB1	7.22791263666289e-10	0	LAMC1_ITGA1_ITGB1	Lamc1  - (Itga1+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Cones	Vascular endothelial cells	Lamc1	ITGA1_ITGB1	2.45780014520237e-06	0	LAMC1_ITGA1_ITGB1	Lamc1  - (Itga1+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Microglia	Vascular endothelial cells	Lamc1	ITGA1_ITGB1	1.41332827311809e-09	0	LAMC1_ITGA1_ITGB1	Lamc1  - (Itga1+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Müller glia	Vascular endothelial cells	Lamc1	ITGA1_ITGB1	1.95173534760654e-06	0	LAMC1_ITGA1_ITGB1	Lamc1  - (Itga1+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Vascular endothelial cells	Lamc1	ITGA1_ITGB1	0.0063723309464877	0	LAMC1_ITGA1_ITGB1	Lamc1  - (Itga1+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Retinal ganglion cells	Vascular endothelial cells	Lamc1	ITGA1_ITGB1	2.86605256702198e-08	0	LAMC1_ITGA1_ITGB1	Lamc1  - (Itga1+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Rods cell	Vascular endothelial cells	Lamc1	ITGA1_ITGB1	1.98748435544604e-10	0	LAMC1_ITGA1_ITGB1	Lamc1  - (Itga1+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Vascular endothelial cells	Lamc1	ITGA1_ITGB1	0.0024651793182577	0	LAMC1_ITGA1_ITGB1	Lamc1  - (Itga1+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Pericytes	Lamc3	ITGA1_ITGB1	0.015168587306311	0	LAMC3_ITGA1_ITGB1	Lamc3  - (Itga1+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Vascular endothelial cells	Lamc3	ITGA1_ITGB1	0.0040213508318185	0	LAMC3_ITGA1_ITGB1	Lamc3  - (Itga1+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Vascular endothelial cells	Lama4	ITGA6_ITGB1	0.00162245931199538	0	LAMA4_ITGA6_ITGB1	Lama4  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Vascular endothelial cells	Lama5	ITGA6_ITGB1	0.00189537002814322	0	LAMA5_ITGA6_ITGB1	Lama5  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Vascular endothelial cells	Lamb2	ITGA6_ITGB1	0.00719996224170996	0	LAMB2_ITGA6_ITGB1	Lamb2  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Vascular endothelial cells	Lamb2	ITGA6_ITGB1	0.00533747597306611	0	LAMB2_ITGA6_ITGB1	Lamb2  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Bipolar cells	Vascular endothelial cells	Lamc1	ITGA6_ITGB1	6.39094084850587e-10	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Cones	Vascular endothelial cells	Lamc1	ITGA6_ITGB1	2.17319447594675e-06	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Microglia	Vascular endothelial cells	Lamc1	ITGA6_ITGB1	1.24966886676583e-09	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Müller glia	Vascular endothelial cells	Lamc1	ITGA6_ITGB1	1.72573031849327e-06	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Vascular endothelial cells	Lamc1	ITGA6_ITGB1	0.00563859379779789	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Retinal ganglion cells	Vascular endothelial cells	Lamc1	ITGA6_ITGB1	2.53417181481865e-08	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Rods cell	Vascular endothelial cells	Lamc1	ITGA6_ITGB1	1.75733930260675e-10	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Vascular endothelial cells	Lamc1	ITGA6_ITGB1	0.00218034094499709	0	LAMC1_ITGA6_ITGB1	Lamc1  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Vascular endothelial cells	Lamc3	ITGA6_ITGB1	0.00355734632550364	0	LAMC3_ITGA6_ITGB1	Lamc3  - (Itga6+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Pericytes	Lama4	ITGA7_ITGB1	0.00164767847613431	0	LAMA4_ITGA7_ITGB1	Lama4  - (Itga7+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Pericytes	Lama5	ITGA7_ITGB1	0.00192482308019357	0	LAMA5_ITGA7_ITGB1	Lama5  - (Itga7+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Pericytes	Lamb2	ITGA7_ITGB1	0.00731124204882625	0	LAMB2_ITGA7_ITGB1	Lamb2  - (Itga7+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Pericytes	Lamb2	ITGA7_ITGB1	0.00542012707365337	0	LAMB2_ITGA7_ITGB1	Lamb2  - (Itga7+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Bipolar cells	Pericytes	Lamc1	ITGA7_ITGB1	6.49044422987569e-10	0	LAMC1_ITGA7_ITGB1	Lamc1  - (Itga7+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Cones	Pericytes	Lamc1	ITGA7_ITGB1	2.20702982613205e-06	0	LAMC1_ITGA7_ITGB1	Lamc1  - (Itga7+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Microglia	Pericytes	Lamc1	ITGA7_ITGB1	1.26912551340147e-09	0	LAMC1_ITGA7_ITGB1	Lamc1  - (Itga7+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Müller glia	Pericytes	Lamc1	ITGA7_ITGB1	1.75259892911807e-06	0	LAMC1_ITGA7_ITGB1	Lamc1  - (Itga7+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Pericytes	Lamc1	ITGA7_ITGB1	0.00572588088193497	0	LAMC1_ITGA7_ITGB1	Lamc1  - (Itga7+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Retinal ganglion cells	Pericytes	Lamc1	ITGA7_ITGB1	2.5736274543243e-08	0	LAMC1_ITGA7_ITGB1	Lamc1  - (Itga7+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Rods cell	Pericytes	Lamc1	ITGA7_ITGB1	1.7847000945544e-10	0	LAMC1_ITGA7_ITGB1	Lamc1  - (Itga7+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Pericytes	Lamc1	ITGA7_ITGB1	0.00221421247120451	0	LAMC1_ITGA7_ITGB1	Lamc1  - (Itga7+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Pericytes	Lamc3	ITGA7_ITGB1	0.00361253213866438	0	LAMC3_ITGA7_ITGB1	Lamc3  - (Itga7+Itgb1)	LAMININ	ECM-Receptor	KEGG: mmu04512
Cones	Müller glia	Vtn	ITGAV_ITGB8	0.0188695807778866	0	VTN_ITGAV_ITGB8	Vtn  - (Itgav+Itgb8)	VTN	ECM-Receptor	KEGG: mmu04512
Pericytes	Müller glia	Vtn	ITGAV_ITGB8	0.0359095049276316	0	VTN_ITGAV_ITGB8	Vtn  - (Itgav+Itgb8)	VTN	ECM-Receptor	KEGG: mmu04512
Rods cell	Müller glia	Vtn	ITGAV_ITGB8	0.024794785590442	0	VTN_ITGAV_ITGB8	Vtn  - (Itgav+Itgb8)	VTN	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Müller glia	Vtn	ITGAV_ITGB8	0.0055513065058565	0	VTN_ITGAV_ITGB8	Vtn  - (Itgav+Itgb8)	VTN	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Müller glia	Fn1	ITGAV_ITGB8	0.0154759477813434	0	FN1_ITGAV_ITGB8	Fn1  - (Itgav+Itgb8)	FN1	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Müller glia	Lama4	ITGAV_ITGB8	0.000811723596350926	0	LAMA4_ITGAV_ITGB8	Lama4  - (Itgav+Itgb8)	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Müller glia	Lama5	ITGAV_ITGB8	0.000948391583665146	0	LAMA5_ITGAV_ITGB8	Lama5  - (Itgav+Itgb8)	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Müller glia	Lamb2	ITGAV_ITGB8	0.00361225698626345	0	LAMB2_ITGAV_ITGB8	Lamb2  - (Itgav+Itgb8)	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Müller glia	Lamb2	ITGAV_ITGB8	0.00267533743060356	0	LAMB2_ITGAV_ITGB8	Lamb2  - (Itgav+Itgb8)	LAMININ	ECM-Receptor	KEGG: mmu04512
Bipolar cells	Müller glia	Lamc1	ITGAV_ITGB8	3.19482171341829e-10	0	LAMC1_ITGAV_ITGB8	Lamc1  - (Itgav+Itgb8)	LAMININ	ECM-Receptor	KEGG: mmu04512
Cones	Müller glia	Lamc1	ITGAV_ITGB8	1.08637782876524e-06	0	LAMC1_ITGAV_ITGB8	Lamc1  - (Itgav+Itgb8)	LAMININ	ECM-Receptor	KEGG: mmu04512
Microglia	Müller glia	Lamc1	ITGAV_ITGB8	6.24707586251373e-10	0	LAMC1_ITGAV_ITGB8	Lamc1  - (Itgav+Itgb8)	LAMININ	ECM-Receptor	KEGG: mmu04512
Müller glia	Müller glia	Lamc1	ITGAV_ITGB8	8.62690733688237e-07	0	LAMC1_ITGAV_ITGB8	Lamc1  - (Itgav+Itgb8)	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Müller glia	Lamc1	ITGAV_ITGB8	0.00282669546556557	0	LAMC1_ITGAV_ITGB8	Lamc1  - (Itgav+Itgb8)	LAMININ	ECM-Receptor	KEGG: mmu04512
Retinal ganglion cells	Müller glia	Lamc1	ITGAV_ITGB8	1.26682869259029e-08	0	LAMC1_ITGAV_ITGB8	Lamc1  - (Itgav+Itgb8)	LAMININ	ECM-Receptor	KEGG: mmu04512
Rods cell	Müller glia	Lamc1	ITGAV_ITGB8	8.78491272818301e-11	0	LAMC1_ITGAV_ITGB8	Lamc1  - (Itgav+Itgb8)	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Müller glia	Lamc1	ITGAV_ITGB8	0.00109113892611833	0	LAMC1_ITGAV_ITGB8	Lamc1  - (Itgav+Itgb8)	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Müller glia	Lamc3	ITGAV_ITGB8	0.00178148139105624	0	LAMC3_ITGAV_ITGB8	Lamc3  - (Itgav+Itgb8)	LAMININ	ECM-Receptor	KEGG: mmu04512
Müller glia	Müller glia	Col2a1	ITGAV_ITGB8	0.00285860159016715	0	COL2A1_ITGAV_ITGB8	Col2a1  - (Itgav+Itgb8)	COLLAGEN	ECM-Receptor	KEGG: mmu04512
Pericytes	Müller glia	Col4a1	ITGAV_ITGB8	0.0126594663805196	0	COL4A1_ITGAV_ITGB8	Col4a1  - (Itgav+Itgb8)	COLLAGEN	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Müller glia	Col4a1	ITGAV_ITGB8	0.00886125240733405	0	COL4A1_ITGAV_ITGB8	Col4a1  - (Itgav+Itgb8)	COLLAGEN	ECM-Receptor	KEGG: mmu04512
Pericytes	Müller glia	Col4a2	ITGAV_ITGB8	0.00955775649053542	0	COL4A2_ITGAV_ITGB8	Col4a2  - (Itgav+Itgb8)	COLLAGEN	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Müller glia	Col4a2	ITGAV_ITGB8	0.00326106868557677	0	COL4A2_ITGAV_ITGB8	Col4a2  - (Itgav+Itgb8)	COLLAGEN	ECM-Receptor	KEGG: mmu04512
Müller glia	Müller glia	Col9a1	ITGAV_ITGB8	0.00926470194185452	0	COL9A1_ITGAV_ITGB8	Col9a1  - (Itgav+Itgb8)	COLLAGEN	ECM-Receptor	KEGG: mmu04512
Müller glia	Cones	Col2a1	Sdc4	0.00437561640910026	0	COL2A1_SDC4	Col2a1  - Sdc4	COLLAGEN	ECM-Receptor	KEGG: mmu04512
Müller glia	Müller glia	Col2a1	Sdc4	0.00426576059625623	0	COL2A1_SDC4	Col2a1  - Sdc4	COLLAGEN	ECM-Receptor	KEGG: mmu04512
Pericytes	Cones	Col4a1	Sdc4	0.0192770949281527	0	COL4A1_SDC4	Col4a1  - Sdc4	COLLAGEN	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Cones	Col4a1	Sdc4	0.013520585962553	0	COL4A1_SDC4	Col4a1  - Sdc4	COLLAGEN	ECM-Receptor	KEGG: mmu04512
Pericytes	Müller glia	Col4a1	Sdc4	0.0188001816615988	0	COL4A1_SDC4	Col4a1  - Sdc4	COLLAGEN	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Müller glia	Col4a1	Sdc4	0.0131841735758022	0	COL4A1_SDC4	Col4a1  - Sdc4	COLLAGEN	ECM-Receptor	KEGG: mmu04512
Pericytes	Cones	Col4a2	Sdc4	0.0145779321452045	0	COL4A2_SDC4	Col4a2  - Sdc4	COLLAGEN	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Cones	Col4a2	Sdc4	0.00499059748784165	0	COL4A2_SDC4	Col4a2  - Sdc4	COLLAGEN	ECM-Receptor	KEGG: mmu04512
Pericytes	Müller glia	Col4a2	Sdc4	0.0142155905197396	0	COL4A2_SDC4	Col4a2  - Sdc4	COLLAGEN	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Müller glia	Col4a2	Sdc4	0.00486537718821541	0	COL4A2_SDC4	Col4a2  - Sdc4	COLLAGEN	ECM-Receptor	KEGG: mmu04512
Müller glia	Cones	Col9a1	Sdc4	0.0141331482461347	0	COL9A1_SDC4	Col9a1  - Sdc4	COLLAGEN	ECM-Receptor	KEGG: mmu04512
Müller glia	Müller glia	Col9a1	Sdc4	0.0137817073266093	0	COL9A1_SDC4	Col9a1  - Sdc4	COLLAGEN	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Cones	Fn1	Sdc4	0.0235307796914786	0	FN1_SDC4	Fn1  - Sdc4	FN1	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Müller glia	Fn1	Sdc4	0.0229510934680495	0	FN1_SDC4	Fn1  - Sdc4	FN1	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Bipolar cells	Lama4	Sv2a	0.0043204769854282	0	LAMA4_SV2A	Lama4  - Sv2a	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Cones	Lama4	Sv2a	0.00114482433825608	0	LAMA4_SV2A	Lama4  - Sv2a	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Retinal ganglion cells	Lama4	Sv2a	0.00928521734402055	0	LAMA4_SV2A	Lama4  - Sv2a	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Bipolar cells	Lama5	Sv2a	0.00504492274238178	0	LAMA5_SV2A	Lama5  - Sv2a	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Cones	Lama5	Sv2a	0.00133750063930081	0	LAMA5_SV2A	Lama5  - Sv2a	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Retinal ganglion cells	Lama5	Sv2a	0.010833079786833	0	LAMA5_SV2A	Lama5  - Sv2a	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Bipolar cells	Lamb2	Sv2a	0.0189964359563626	0	LAMB2_SV2A	Lamb2  - Sv2a	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Bipolar cells	Lamb2	Sv2a	0.0141258556312496	0	LAMB2_SV2A	Lamb2  - Sv2a	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Cones	Lamb2	Sv2a	0.00508873808411667	0	LAMB2_SV2A	Lamb2  - Sv2a	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Cones	Lamb2	Sv2a	0.00377030927368871	0	LAMB2_SV2A	Lamb2  - Sv2a	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Retinal ganglion cells	Lamb2	Sv2a	0.0401456230537502	0	LAMB2_SV2A	Lamb2  - Sv2a	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Retinal ganglion cells	Lamb2	Sv2a	0.0300184370350324	0	LAMB2_SV2A	Lamb2  - Sv2a	LAMININ	ECM-Receptor	KEGG: mmu04512
Cones	Bipolar cells	Lamc1	Sv2a	5.80270009061906e-06	0	LAMC1_SV2A	Lamc1  - Sv2a	LAMININ	ECM-Receptor	KEGG: mmu04512
Müller glia	Bipolar cells	Lamc1	Sv2a	4.60791846747065e-06	0	LAMC1_SV2A	Lamc1  - Sv2a	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Bipolar cells	Lamc1	Sv2a	0.0149153419170186	0	LAMC1_SV2A	Lamc1  - Sv2a	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Bipolar cells	Lamc1	Sv2a	0.00580068022594047	0	LAMC1_SV2A	Lamc1  - Sv2a	LAMININ	ECM-Receptor	KEGG: mmu04512
Cones	Cones	Lamc1	Sv2a	1.53269657968151e-06	0	LAMC1_SV2A	Lamc1  - Sv2a	LAMININ	ECM-Receptor	KEGG: mmu04512
Müller glia	Cones	Lamc1	Sv2a	1.21711178500497e-06	0	LAMC1_SV2A	Lamc1  - Sv2a	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Cones	Lamc1	Sv2a	0.00398336825110826	0	LAMC1_SV2A	Lamc1  - Sv2a	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Cones	Lamc1	Sv2a	0.00153872460267984	0	LAMC1_SV2A	Lamc1  - Sv2a	LAMININ	ECM-Receptor	KEGG: mmu04512
Cones	Retinal ganglion cells	Lamc1	Sv2a	1.25331002096144e-05	0	LAMC1_SV2A	Lamc1  - Sv2a	LAMININ	ECM-Receptor	KEGG: mmu04512
Müller glia	Retinal ganglion cells	Lamc1	Sv2a	9.95253641253719e-06	0	LAMC1_SV2A	Lamc1  - Sv2a	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Retinal ganglion cells	Lamc1	Sv2a	0.0316676198558719	0	LAMC1_SV2A	Lamc1  - Sv2a	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Retinal ganglion cells	Lamc1	Sv2a	0.0124450895557365	0	LAMC1_SV2A	Lamc1  - Sv2a	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Bipolar cells	Lamc3	Sv2a	0.00944249233607868	0	LAMC3_SV2A	Lamc3  - Sv2a	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Cones	Lamc3	Sv2a	0.0025115338661614	0	LAMC3_SV2A	Lamc3  - Sv2a	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Retinal ganglion cells	Lamc3	Sv2a	0.020173781539323	0	LAMC3_SV2A	Lamc3  - Sv2a	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Bipolar cells	Lama4	Sv2b	0.0045152827042699	0	LAMA4_SV2B	Lama4  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Cones	Lama4	Sv2b	0.00706233764935149	0	LAMA4_SV2B	Lama4  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Retinal ganglion cells	Lama4	Sv2b	0.00362736792584343	0	LAMA4_SV2B	Lama4  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Rods cell	Lama4	Sv2b	0.00166739427909373	0	LAMA4_SV2B	Lama4  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Bipolar cells	Lama5	Sv2b	0.00527221998937598	0	LAMA5_SV2B	Lama5  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Cones	Lama5	Sv2b	0.00824272508106272	0	LAMA5_SV2B	Lama5  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Retinal ganglion cells	Lama5	Sv2b	0.00423608950130969	0	LAMA5_SV2B	Lama5  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Rods cell	Lama5	Sv2b	0.00194784867181806	0	LAMA5_SV2B	Lama5  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Bipolar cells	Lamb2	Sv2b	0.0198397796652391	0	LAMB2_SV2B	Lamb2  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Bipolar cells	Lamb2	Sv2b	0.0147562232164218	0	LAMB2_SV2B	Lamb2  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Cones	Lamb2	Sv2b	0.0307641819062743	0	LAMB2_SV2B	Lamb2  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Cones	Lamb2	Sv2b	0.0229469930973371	0	LAMB2_SV2B	Lamb2  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Retinal ganglion cells	Lamb2	Sv2b	0.0159867501263195	0	LAMB2_SV2B	Lamb2  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Vascular endothelial cells	Retinal ganglion cells	Lamb2	Sv2b	0.0118784927424497	0	LAMB2_SV2B	Lamb2  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
Pericytes	Rods cell	Lamb2	Sv2b	0.00739822476294722	0	LAMB2_SV2B	Lamb2  - Sv2b	LAMININ	ECM-Receptor	KEGG: mmu04512
